embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,Label
0.011238808,-0.00606789433,0.0174159527,0.00485195651,-0.00968967676,-0.0112533835,-3.49882901e-05,-0.0133011827,-0.0108748061,0.0028538298,0.00705249285,-0.0223033609,-0.00446538467,-0.0145302231,-0.0047414556,0.0117232752,-0.0061242888,0.000559410311,-0.00656408464,0.0149703136,0.0235882032,0.0182721278,0.0158809743,-0.0132650122,-0.00396329879,0.0152014405,-0.0253604778,-0.000606344197,-0.01101277,0.00269185628,0.0130329965,0.00056488608,-0.00730399694,-0.0157989322,-0.0119163311,-0.00796291447,0.0137697459,0.00228287102,0.013421245,-0.0093293193,-0.00399893175,-0.0142164108,-0.0053269792,-0.0199262851,-0.00172526325,-0.00657421704,0.0098346002,0.00015079395,0.00468772547,0.0194057723,0.0132991168,-0.0027414192,-0.0028948422,0.0193922253,-0.00122157506,0.00755420189,0.00705324271,-0.00867285948,-0.0263808465,0.0160340022,0.0073183053,-0.0197396426,0.000381096985,-0.00215887793,450.002571,41.0014286,623.32581,19.2862857,502.147143,4.56257143,485.039429,8.66209524,106.735429,1.91552381,330.849524,2.73152381,1239.95029,741.513333,7.56114286,0.888857143,2.7747619,0.0237142857,0.284571429,0.0267619048,0.46247619,0.0143809524,9.84819048,0.00780952381,0.534761905,0.00933333333,0.06,0.0258095238,0.0205714286,0.00352380952,3.17457143,0.239142857,0.0,0.0,0.00952380952,0.0,0.171428571,0.0,0.00952380952,0.0,0.0,0.0,0.0,0.0,0
0.0136618915,-0.00325999834,0.0252207676,0.00602700691,-0.00472955695,-0.0187412031,0.00241864787,-0.00192246044,-0.00772158564,-0.00444203464,0.0241459941,-0.0189404705,-0.00679781129,-0.0169887906,0.00161192093,0.0019261468,0.00694229482,-0.002039889,-0.011112297,0.0240027449,0.0112354742,0.0212103815,0.00755307849,-0.00509362781,-0.00416147191,0.0031838442,-0.0219310839,0.00292082812,0.0083575076,0.00528148399,-0.0113631785,0.0120003155,-0.0122994158,-0.0138104334,-0.00867513083,-0.00740370949,0.00483727625,-0.00483275155,0.0274073516,0.00498881156,-0.000794680417,-0.00294219777,0.000229963713,-0.00811773563,-0.00036309612,-0.00951071988,-0.00301287378,-0.00893749094,0.0102532861,0.0101524077,0.0118296199,-0.00100373267,0.00506693462,0.00727470368,0.0104167654,0.00762536644,0.00115194321,-0.0119414879,-0.00494668023,0.00930648145,0.00826306467,-0.0258167497,0.00132709997,-0.0010111129,465.11,28.8346667,648.906286,6.40057143,511.989524,4.23647619,499.621429,6.46447619,106.460095,2.38180952,340.227619,2.64695238,1211.5499,757.637524,7.84657143,0.753619048,2.77133333,0.026,0.304952381,0.0137142857,0.461333333,0.0143809524,9.85561905,0.00352380952,0.505238095,0.0163809524,0.0531428571,0.0211428571,0.0207619048,0.00371428571,2.26009524,0.0652380952,0.0,0.0,0.00952380952,0.0,0.171428571,0.0,0.00952380952,0.0,0.0,0.0,0.0,0.0,0
0.0176282574,0.00249094374,0.0207401329,0.00294584955,-0.0140885081,-0.0226430439,0.00282463399,0.00641167788,-0.00109125244,-0.00710703934,0.0187076377,-0.0120433091,-0.00826084218,-0.00389875841,-0.00727505626,0.0146577336,0.00645167241,-0.00373532294,-0.00487603199,0.00847070675,0.0122781784,0.018048085,0.0220699208,-0.00825458108,-0.00632759968,0.0114011744,-0.0128197958,-0.00541147986,0.00130193267,-0.00404175822,-0.00105312931,0.00724175171,-0.0134241811,-0.00661679899,-0.00351258416,0.00214228887,0.00722198512,-0.00687214816,0.0163601653,-0.00249329754,0.00241182522,-0.0103125287,-0.00226596813,-0.0148940733,0.0038788651,-0.00989684978,-0.00770195351,-0.00130710121,0.00962207081,0.0118864402,0.000182824581,0.000712760581,-0.00348511267,0.0215631861,0.0150557564,0.00118327292,0.00453846465,0.000543156298,-0.00893367934,0.00650517857,0.00501527172,-0.0109481253,0.0091802475,0.00125119894,461.941635,50.74875,643.602596,23.8088462,511.857404,7.60769231,495.976827,14.4039423,108.436923,2.36317308,337.980481,5.63278846,1286.22288,777.256058,7.93182692,1.05894231,2.79076923,0.0485576923,0.296730769,0.0254807692,0.470192308,0.0196153846,9.94086538,0.00432692308,0.524615385,0.0218269231,0.0578846154,0.0297115385,0.0226923077,0.00769230769,2.57038462,0.449423077,0.0,0.0,0.00961538462,0.0,0.173076923,0.0,0.00961538462,0.0,0.0,0.0,0.0,0.0,0
0.012043941,-0.00557641536,0.0169668375,0.0025105586,-0.00871949657,-0.0174991522,0.00321903413,0.00715845279,-0.0119502789,-0.0172648281,0.0153958865,-0.0198580464,3.88785982e-06,-0.0102526591,-0.0109777184,0.00413037397,-0.00806839263,-5.73759899e-05,-0.00868510856,0.0144003782,0.0155933727,0.0148486574,0.0137245993,-0.00335192444,-0.0139295284,0.0154163089,-0.0149445584,-0.00483393196,-0.000463623352,-0.0034333072,-0.0051274897,-0.00244816881,-0.0152957722,-0.0228181538,0.00129719494,-0.00767254704,0.00134886103,0.00357297285,0.0170253181,0.00767451882,0.00285980639,-0.0133831375,0.00328837604,-0.00844805203,0.00282934141,-0.0047512461,0.000987461911,-0.0176843591,0.0144958592,0.0162490409,-0.000732375076,0.000846538422,0.00370672222,0.0224136929,0.00784111152,0.00788806635,0.00623546437,-0.0127881483,-0.00348067355,0.00657189836,0.014065709,-0.0109136596,-0.00708590867,0.00441071475,447.033462,34.8220192,625.192404,12.7054808,509.365385,6.67317308,492.326731,10.7333654,108.007212,2.72076923,336.479423,4.06817308,1253.27471,748.844327,8.68903846,1.00769231,2.74173077,0.0757692308,0.310961538,0.0229807692,0.476538462,0.0145192308,9.94538462,0.00855769231,0.529423077,0.0222115385,0.0375961538,0.0255769231,0.0393269231,0.00913461538,2.74009615,0.406442308,0.0,0.0,0.00961538462,0.0,0.173076923,0.0,0.00961538462,0.0,0.0,0.0,0.0,0.0,0
0.0167192302,-0.0111347363,0.0138958973,-0.00449061092,-0.00994947255,-0.0207689513,0.00574935668,-0.00221459259,-0.00965346903,-0.00550842501,0.0186064956,-0.0224120606,-0.0127284381,-0.00747083938,0.000863386903,0.0181252206,0.000635089663,0.00259173736,-0.00638037553,0.0195643382,0.0204997434,0.0110133477,0.015418829,-0.0114650234,-0.0028763108,0.00831154588,-0.0200768619,5.77797692e-05,0.000835250895,-8.5823504e-05,-0.00263973995,-0.00321161484,-0.00751505003,-0.00563351067,-0.00732653769,-0.00673958922,0.000371802758,-0.00929537238,0.0100593663,-0.00526128837,-0.0106608515,-0.00603031933,-0.00554415953,-0.0132564845,-0.00342889258,-0.0208455988,0.00624684188,-0.0115347386,0.00737320365,0.00989559791,0.00573238939,-0.0119300703,-0.00192790789,0.0169569407,0.00312484803,0.0147145222,0.00191643635,-0.0110872022,-0.0104378004,0.0171821376,0.00702601976,-0.00903384791,0.00838867018,0.00317457808,447.419714,30.7419048,636.193238,6.09914286,511.901048,6.08961905,505.841619,6.61838095,106.277048,2.48180952,342.32181,2.64828571,1215.36019,757.626762,8.78590476,0.748380952,2.6907619,0.0512380952,0.31352381,0.0167619048,0.470857143,0.0143809524,9.85561905,0.00352380952,0.499047619,0.0079047619,0.0340952381,0.0211428571,0.0398095238,0.00371428571,2.20838095,0.0179047619,0.0,0.0,0.00952380952,0.0,0.171428571,0.0,0.00952380952,0.0,0.0,0.0,0.0,0.0,0
0.0077560568,-0.0041466757,0.026364681,0.000927435306,-0.0122524036,-0.0234731134,0.0143673503,-0.00143674057,-0.0174235873,-0.0157669962,0.0162453366,-0.00900578148,-0.00631347527,-0.0164448577,0.00429800217,-0.000290667674,-0.00463769888,0.000232008286,-0.00709154684,0.0268513238,0.01282292,0.0107669547,0.00704510296,-0.0201863083,-0.0122602904,0.00122882945,-0.0240362323,0.0100506721,0.0107714659,0.00245456612,0.00125760972,0.00669568133,-0.0138635102,-0.0156127434,0.00964216641,-0.00386065889,-0.0102342515,0.00351818699,0.0152629821,0.0114662852,0.00352573473,0.00345473457,-0.00306788339,0.000914863705,0.00332458697,-0.00616248593,0.0151170193,-0.00653317791,-0.00865437083,0.00589251909,0.00212409406,-0.00465413641,0.00568063032,0.0044588733,-0.000319498844,0.0164278173,0.0191971682,-0.00678873985,0.00155307156,0.00577171807,0.0120711917,-0.0215843358,-0.00127180526,-7.05059188e-05,451.876538,26.0425962,645.599904,2.37980769,519.524712,1.45865385,512.787885,2.49221154,108.17375,1.71519231,346.234423,0.297884615,1289.64904,776.617115,8.88576923,0.737980769,2.70432692,0.0379807692,0.316923077,0.0135576923,0.475961538,0.0146153846,9.95038462,0.00355769231,0.504615385,0.00480769231,0.0342307692,0.02125,0.04,0.00355769231,2.21153846,0.0,0.0,0.0,0.00961538462,0.0,0.173076923,0.0,0.00961538462,0.0,0.0,0.0,0.0,0.0,0
0.00303788953,0.00371011904,0.0204211785,0.00681206855,-0.0125388076,-0.0138158361,0.00837985625,0.00577610426,-0.00957427745,-0.00215200147,0.0127425984,-0.00972552108,-0.013126896,-0.00806698923,0.00548639894,-0.00707952008,-0.00170607333,-0.003897205,-0.0166833698,0.00516803697,0.00711610232,0.0193773613,0.00812055334,-0.0153491446,-0.00561132319,0.00918411398,-0.0177890344,0.00990044183,0.00441973153,0.0033516601,-0.00775486479,0.0127851405,-0.0291583593,-0.00704751999,0.00235737683,-0.00782940686,-0.00672032476,0.00359456599,0.0208798019,0.00216399374,-0.0156843827,-0.000228044639,0.000785709847,-0.017891963,-0.00422733997,-0.00688102359,0.000276070727,-0.00900419511,-3.75583103e-05,0.00193317309,-0.000227824528,-0.0140354515,0.00666139105,0.0190257356,0.00317644054,0.00688512078,0.00270539334,-0.010403993,-0.017606059,0.0135996055,0.00657071519,-0.0257549231,0.00641617633,0.00585742695,448.255143,25.8910476,640.77,2.65295238,514.57619,1.73847619,509.08581,2.69333333,106.629905,1.80933333,343.313048,0.428666667,1244.0859,741.239143,8.79438095,0.729047619,2.68704762,0.0481904762,0.31447619,0.0137142857,0.472,0.0143809524,9.85542857,0.00371428571,0.500190476,0.00476190476,0.0348571429,0.021047619,0.0396190476,0.00352380952,2.18866667,0.00371428571,0.0,0.0,0.00952380952,0.0,0.171428571,0.0,0.00952380952,0.0,0.0,0.0,0.0,0.0,0
0.00843674768,-0.00540990816,0.00755910572,0.000607017144,-0.00804937519,-0.0190988085,0.00701115103,-0.00725340549,0.00280590944,-0.00142343295,0.0184580743,-0.0176273284,-0.0136670319,-0.0144199759,-0.00607706946,0.00111714006,0.0137774774,-0.00766002187,-0.0159304164,0.0156358655,0.0195961834,0.00993572553,0.00951997964,-0.00729029874,-0.00599767012,-0.000614240978,-0.0248974467,0.00806087781,0.0156581828,0.00520717104,-0.0133445185,0.00428646409,-0.00101164681,-0.00597134821,-0.00345149303,-0.00600912599,-0.00147772179,-0.0134551499,0.0181066783,0.00702400463,-0.00344993706,0.0014850995,-0.00331423046,-0.023334335,-0.00345208815,-0.0109177968,-0.00833057445,-0.00659464055,0.00440011839,0.00938804692,-0.00208827889,-0.00593425412,0.001217217,0.00958917752,0.00683123764,0.00315487058,-0.00867889265,-0.0180819547,-0.00721002938,0.0200627753,0.00532007349,-0.0197075627,0.0060441301,0.000221034512,449.151048,28.0065714,642.939238,4.20047619,515.426571,3.24161905,511.719048,4.62971429,106.133429,2.17714286,344.556667,1.3832381,1216.77133,757.441143,8.75228571,0.72752381,2.77,0.028952381,0.31447619,0.0137142857,0.470857143,0.0143809524,9.85561905,0.00352380952,0.5,0.00485714286,0.0340952381,0.0211428571,0.0398095238,0.00371428571,2.17695238,0.00619047619,0.0,0.0,0.00952380952,0.0,0.171428571,0.0,0.00952380952,0.0,0.0,0.0,0.0,0.0,0
0.00803895731,-0.00594803702,0.0161743943,-0.00219573073,0.000159820148,-0.0187410923,-0.00515234768,-1.3127623e-05,-0.0116553002,-0.0105410801,0.020477481,-0.0079903973,0.00155763953,-0.018272767,-0.00359993109,0.00607977971,0.00759085511,0.00495996933,0.00104782062,0.0194061686,0.0131824273,0.00999732178,0.0138075623,-0.0125389666,-0.00521717493,0.0134201759,-0.0259519179,0.00714129048,-0.00120355588,0.000593527614,0.0037705276,0.00191661147,-0.0143962801,-0.0175442313,-0.00169373881,-0.00747785231,-0.00592849566,-0.000197012551,0.0235474045,0.00437592516,-0.00188613539,0.002305739,-0.0167840662,-0.016751349,0.00806291932,-0.0129110191,0.0090952949,-0.0113684666,-0.000372838444,0.0135159119,0.00407064838,0.00101566911,0.00268410583,0.0214270991,0.00970206488,0.00538630067,0.00733095236,-0.00223435115,-0.000886835265,0.0144998514,0.00465134803,-0.0190380192,-0.00453286489,0.00514604732,458.927981,28.005,658.444038,5.66432692,525.061827,3.67884615,526.989808,5.49375,107.036538,2.35259615,352.758269,1.93480769,1291.77779,776.933654,8.83221154,0.746153846,2.73701923,0.0614423077,0.316923077,0.0135576923,0.475961538,0.0146153846,9.95038462,0.00355769231,0.504615385,0.00480769231,0.0342307692,0.02125,0.04,0.00355769231,2.16086538,0.0129807692,0.0,0.0,0.00961538462,0.0,0.173076923,0.0,0.00961538462,0.0,0.0,0.0,0.0,0.0,0
0.00306851374,-0.0122412793,0.0155578642,0.00274380157,-0.0134637751,-0.0122542321,-0.00281370179,0.00201086327,-0.00400848721,0.00418107975,0.0126198504,-0.0194091393,-0.00601156865,-0.0132991207,-0.00442650993,0.0146921732,0.00577347921,0.00438540457,-0.0151384584,0.0209233403,0.022581875,0.013030354,0.011874151,-0.0159719027,-0.00778477768,0.0015966721,-0.0333207316,-0.00233930613,-0.00276614425,0.00388839827,-0.0113149741,0.00675000005,-0.00983968477,-0.00992029304,-0.00309211985,0.000335753573,0.000613883353,0.00557738727,0.0242458911,0.00984191747,-0.00336472869,-0.00877794217,0.00820403942,-0.0174774656,-0.00452753384,-0.0012986098,0.00476471131,-0.00865817287,0.00075886703,0.0171053723,0.00442324973,-0.00573409723,0.00768186324,0.0146503619,0.00348809695,0.011506056,0.00148001689,-0.00359163716,-0.00397836809,0.00695668743,0.0120475058,-0.022489916,0.00488316784,5.75273387e-05,461.607692,27.0044231,665.6075,3.60923077,527.750962,2.80548077,533.370769,3.58317308,106.646154,2.63471154,355.745385,0.92,1258.53731,748.504231,8.85375,0.754038462,2.62884615,0.0628846154,0.3175,0.0138461538,0.476538462,0.0145192308,9.95019231,0.00375,0.505,0.00480769231,0.0351923077,0.02125,0.04,0.00355769231,2.13240385,0.00596153846,0.0,0.0,0.00961538462,0.0,0.173076923,0.0,0.00961538462,0.0,0.0,0.0,0.0,0.0,0
